game_title,platform,avg_price_usd,price_record_count
3d solar system simulator,Steam,0.97,45
mortui: outbreak secrets,Steam,0.97,45
my anima boy,Steam,0.97,45
sky road,Steam,0.97,45
a army base,Steam,0.97,45
hentai survive island,Steam,0.97,45
space thugs,Steam,0.97,45
chesskoban - chess puzzles,Steam,0.97,45
happiness market,Steam,0.97,45
f.u.b.a.r,Steam,0.97,45
another otter,Steam,0.97,45
casual penalty,Steam,0.97,45
the forsaken anthology: obsession,Steam,0.97,45
monster girl puzzle,Steam,0.97,45
mike the cat,Steam,0.97,45
-a-,Steam,0.97,45
fruit mess,Steam,0.97,45
zombie town,Steam,0.97,45
project almighty,Steam,0.97,45
hellfire 1988: an oregon story,Steam,0.97,45
降神战役 -a story of the usurpers-,Steam,0.97,45
ballistic m.a.d.ness,Steam,0.97,45
don't bite me bro! +,Steam,0.97,45
towerdefencedesigner,Steam,0.97,45
neon tower blast,Steam,0.97,45
the drawing of the gospels,Steam,0.97,45
pixelfence,Steam,0.97,45
the werewolf hills,Steam,0.97,45
all evil night,Steam,0.97,45
metalworking,Steam,0.97,45
mission rovee,Steam,0.97,45
panic timing (惊恐计时),Steam,0.97,45
destroy simulator,Steam,0.97,45
more. the eternal utopia,Steam,0.97,45
nightmare game (噩梦游戏),Steam,0.97,45
no ghost in sky elevator,Steam,0.97,45
space blaster 8 bit,Steam,0.97,45
nihiland,Steam,0.97,45
ordinem,Steam,0.97,45
thetravelgame,Steam,0.97,45
evil icebox,Steam,0.97,45
square box,Steam,0.97,45
devil's toy,Steam,0.97,45
mouse hero,Steam,0.97,45
one late night: deadline,Steam,0.97,45
desktop blocks,Steam,0.97,45
you know my name?,Steam,0.97,45
hanako in the abandoned school,Steam,0.97,45
shrine to anubis,Steam,0.97,45
br logic pack,Steam,0.97,45
gears story,Steam,0.97,45
crazy projectile,Steam,0.97,45
axium's box,Steam,0.97,45
dig and shoot,Steam,0.97,45
hentai aim puzzle,Steam,0.97,45
chain detonation,Steam,0.97,45
absent mind,Steam,0.97,45
floor massacre,Steam,0.97,45
cabin of souls,Steam,0.97,45
slime quest,Steam,0.97,45
xombee mpfps,Steam,0.97,45
zombie apocalypse - the last defense,Steam,0.97,45
being john,Steam,0.97,45
captmeow,Steam,0.97,45
mutant fish,Steam,0.97,45
despectum drakone,Steam,0.97,45
kingdom-heroes,Steam,0.97,45
the adventures of penny & lou,Steam,0.97,45
robolingo,Steam,0.97,45
schizophrenia,Steam,0.97,45
buck borris in action,Steam,0.97,45
get them boats: orca revenge,Steam,0.97,45
dark disharmony,Steam,0.97,45
invaders from the third dimension,Steam,0.97,45
jump kingdom,Steam,0.97,45
fringes of the empire,Steam,0.97,45
swingy sword,Steam,0.97,45
the dark way,Steam,0.97,45
spacious snake,Steam,0.97,45
zopa,Steam,0.97,45
whole note,Steam,0.97,45
i have powers!,Steam,0.97,45
hidden animals: english - spanish,Steam,0.97,45
appease the spider,Steam,0.97,45
breaking bound,Steam,0.97,45
why do you love me?,Steam,0.97,45
bible verse challenge,Steam,0.97,45
bugbots,Steam,0.97,45
what should i eat,Steam,0.97,45
helloworldfactory,Steam,0.97,45
雪女传,Steam,0.97,45
herald of the depths,Steam,0.97,45
jump jump cyberpunk,Steam,0.97,45
the lost compressor,Steam,0.97,45
the burnt school,Steam,0.97,45
跳蛋的故事,Steam,0.97,45
black hole void,Steam,0.97,45
frog ball rerolled,Steam,0.97,45
moonshine madness,Steam,0.97,45
dark shiny,Steam,0.97,45
elemental defenders td,Steam,0.97,45
gash,Steam,0.97,45
chesskoban bishop,Steam,0.97,45
daily run,Steam,0.97,45
robo run,Steam,0.97,45
west ride,Steam,0.97,45
the last hentai - miku,Steam,0.97,45
no ghost in stay home,Steam,0.97,45
real scary,Steam,0.97,45
astra wing,Steam,0.97,45
unlucky sniper,Steam,0.97,45
the cells,Steam,0.97,45
谁说奶妈不能拯救世界！,Steam,0.97,45
игра забытых богов. проснись / game of the forgotten gods. wake up,Steam,0.97,45
菲利斯的堕落日记,Steam,0.97,45
crazy zombies,Steam,0.97,42
neo spectrum,Steam,0.97,45
bike stunt 3d freestyle,Steam,0.97,45
helper cat,Steam,0.97,45
you have a drunk friend,Steam,0.97,45
strip breaker : hentai girls,Steam,0.97,45
the color of the roses,Steam,0.97,45
no ghost in circus caravan,Steam,0.97,45
荆棘落尘埃 dust on thorn,Steam,0.97,45
the last society,Steam,0.97,45
fright light,Steam,0.97,45
crazy flasher series 2021,Steam,0.97,45
9 balls,Steam,0.97,45
one night two crazies,Steam,0.97,45
"sometimes to deal with the difficulty of being alive, i need to believe there is a possibility that life is not real.",Steam,0.97,45
lord of darkness: celebration,Steam,0.98,23
screen cat,Steam,0.98,23
squeakers,Steam,0.98,45
cyber jolt (vr),Steam,0.98,45
squeakers ii,Steam,0.98,45
blind_,Steam,0.98,45
cynoclept: the game,Steam,0.98,45
neon space war,Steam,0.98,45
入替人-replacer-,Steam,0.98,45
crystorld,Steam,0.98,45
night fallen,Steam,0.98,45
eternower,Steam,0.98,45
get to a gun,Steam,0.98,45
decent checkers,Steam,0.98,45
elon simulator - spend like a trillionaire,Steam,0.98,45
table gun,Steam,0.98,45
24点游戏,Steam,0.98,45
secret in story,Steam,0.98,45
奥数答题  math olympiad,Steam,0.98,45
木夕镇的午夜轮回 midnight cycle in muxi town,Steam,0.98,45
watermelon mosikkaeng,Steam,0.98,45
kingslayer: the first assassin,Steam,0.98,45
small phrases great stories,Steam,0.98,45
nashbored,Steam,0.98,45
hentai world sexy,Steam,0.98,45
谬撒牌miusa,Steam,0.98,45
billionaire simulator,Steam,0.98,45
breaking bricks,Steam,0.98,45
真传 disciple,Steam,0.98,45
putin must die - defend the white house,Steam,0.98,45
天香与小百合 - tinheung & sayuri,Steam,0.98,45
尘沙的选择 the choice of sand,Steam,0.98,45
tkium underground,Steam,0.98,45
backspace backspace backspace,Steam,0.98,45
battle bruise,Steam,0.98,45
dex survival,Steam,0.98,45
sheptun,Steam,0.98,45
wav-ocs-cruise-game,Steam,0.98,45
xombee,Steam,0.98,45
cinema simulator,Steam,0.98,45
a day - to bring them happiness,Steam,0.98,45
swordsgirl harumi - adult only,Steam,0.98,45
yumpr,Steam,0.98,45
draft - in the woods,Steam,0.98,45
gun'em,Steam,0.98,45
room -random dungeon-,Steam,0.98,45
2048  art,Steam,0.99,45
7 lives,Steam,0.99,45
another rocket game,Steam,0.99,45
archer's adventure,Steam,0.99,45
axiom alternative ii,Steam,0.99,45
bean climb,Steam,0.99,45
block man adventures,Steam,0.99,45
cannot contain,Steam,0.99,45
close encounter vr,Steam,0.99,45
crack down™,Steam,0.99,6
cyber emoji tale 2099,Steam,0.99,45
dammerlicht,Steam,0.99,45
dark sun pictures' dark sun - the space shooter,Steam,0.99,45
diving trunks,Steam,0.99,45
doomsday scavenger | 末日清道夫,Steam,0.99,45
droid guier,Steam,0.99,45
drone adventure,Steam,0.99,45
eat fish 3d,Steam,0.99,45
egg hunt,Steam,0.99,45
emiru game,Steam,0.99,45
facility,Steam,0.99,45
fatal hour: roadkill,Steam,0.99,45
feed eve,Steam,0.99,45
football betting 足彩上岸记,Steam,0.99,45
fractured,Steam,0.99,45
froggin up,Steam,0.99,45
gamecine vr,Steam,0.99,45
games to learn programming,Steam,0.99,45
geometry runner online,Steam,0.99,45
ghost ascension,Steam,0.99,45
haunted stories,Steam,0.99,45
hentai girls mosaic,Steam,0.99,45
hentai harem,Steam,0.99,45
herostory,Steam,0.99,45
hex picross,Steam,0.99,45
horror house,Steam,0.99,45
hover tank arena,Steam,0.99,45
impossibox,Steam,0.99,45
infinite world: randomize everything,Steam,0.99,45
labyrinth 2,Steam,0.99,45
love love diary,Steam,0.99,45
malware derby,Steam,0.99,45
master boy,Steam,0.99,45
mecha snake,Steam,0.99,45
modiverse,Steam,0.99,45
muggo clicker,Steam,0.99,45
mysterious place,Steam,0.99,45
nightmarebullet,Steam,0.99,45
oh ship arena,Steam,0.99,45
only up samarkand,Steam,0.99,45
over sky,Steam,0.99,45
patient,Steam,0.99,45
pink man adventure,Steam,0.99,45
pixels n pistols,Steam,0.99,45
planet miner,Steam,0.99,45
plates,Steam,0.99,45
pokoh,Steam,0.99,45
pour there,Steam,0.99,45
poverty is a choice,Steam,0.99,45
puppy doge vr,Steam,0.99,45
questlike,Steam,0.99,45
rubikingdom,Steam,0.99,45
scientifically accurate dinosaur mating simulator 2022: american revolution 1775 - 1786,Steam,0.99,45
score gun,Steam,0.99,45
siimi,Steam,0.99,45
single player: horror,Steam,0.99,45
snowflake s.o.s,Steam,0.99,45
space mercs,Steam,0.99,45
space traveler's brain creator,Steam,0.99,45
spinning around,Steam,0.99,45
star aegis,Steam,0.99,45
steel torrent,Steam,0.99,45
subterene,Steam,0.99,45
super captain 3d,Steam,0.99,45
testbed terror,Steam,0.99,45
the hidden crystals,Steam,0.99,45
the lost castle: escape room,Steam,0.99,45
the tunnels,Steam,0.99,23
traversion,Steam,0.99,45
uwd - you will die!,Steam,0.99,45
《未解之谜2：桥师》,Steam,0.99,45
女孩与七匹狼,Steam,0.99,45
属性与生活,Steam,0.99,45
"持猫少女凯蒂/kaidi, armed with a cat",Steam,0.99,45
无限次元,Steam,0.99,45
经典扫雷,Steam,0.99,45
迷宫：消灭机器人,Steam,0.99,45
alien blitz,Steam,0.99,45
amaze bowl,Steam,0.99,45
anti-grav bamboo-copter,Steam,0.99,45
atoob,Steam,0.99,45
bug ball 3d,Steam,0.99,45
butcherboy,Steam,0.99,45
button frenzy,Steam,0.99,45
can you find it?,Steam,0.99,45
cannabis farmer strain master,Steam,0.99,45
cinnet:i,Steam,0.99,45
cryptocracy,Steam,0.99,45
dark magic 2,Steam,0.99,45
dragon blast - crazy action super hero game,Steam,0.99,45
drusilla dreams,Steam,0.99,45
ducks and gooobers,Steam,0.99,45
fantasy island,Steam,0.99,45
floogen,Steam,0.99,45
fm45's sprite man adventures,Steam,0.99,45
forep man,Steam,0.99,45
freeze climbing,Steam,0.99,45
heavens loss,Steam,0.99,45
hungry dogs,Steam,0.99,45
hunters life,Steam,0.99,45
i will escape,Steam,0.99,45
ipo tower,Steam,0.99,45
just n,Steam,0.99,45
kakuro blend,Steam,0.99,45
kartofelka,Steam,0.99,45
late stage inferno,Steam,0.99,45
lifegamesimulator,Steam,0.99,45
lumpy,Steam,0.99,45
midway:sink the japanese aircraft carriers,Steam,0.99,45
mind portal,Steam,0.99,45
mirrors,Steam,0.99,45
mystic vr,Steam,0.99,45
ninja speedrush,Steam,0.99,45
nyan destroyer,Steam,0.99,45
phantasy star iv: the end of the millennium,Steam,0.99,6
prixel,Steam,0.99,45
pxl-ship,Steam,0.99,45
riki,Steam,0.99,45
robot boy,Steam,0.99,45
rolling combine,Steam,0.99,45
rounded,Steam,0.99,45
roy cluse: itsy-bitsy edition,Steam,0.99,45
salvation in corruption,Steam,0.99,45
sankhara,Steam,0.99,45
slider,Steam,0.99,45
snail racer extreme,Steam,0.99,45
something strange,Steam,0.99,45
square vs triangles,Steam,0.99,45
the earth dies screaming,Steam,0.99,45
the paribneur combination,Steam,0.99,45
the revenge of sophia red,Steam,0.99,45
through the night,Steam,0.99,45
toejam & earl,Steam,0.99,6
torus bot,Steam,0.99,45
tower tank: td reversal,Steam,0.99,45
turbo plane,Steam,0.99,45
type,Steam,0.99,45
ufo: the ranch,Steam,0.99,45
unknown woods,Steam,0.99,45
uventa,Steam,0.99,45
vr nostalgia 5,Steam,0.99,45
why not?,Steam,0.99,45
word typing game,Steam,0.99,45
yebushou：defeat pirates,Steam,0.99,45
zombie golf,Steam,0.99,45
出门,Steam,0.99,45
审判者 the inquisitor,Steam,0.99,45
幻恋逢星之时,Steam,0.99,45
素数ガール,Steam,0.99,45
记忆碎片fragment,Steam,0.99,45
高温计划 heat plan,Steam,0.99,45
초요소녀 리리나 완전판(choyo girl lilina complete edition),Steam,0.99,11
#cutesnake 2,Steam,0.99,45
a conversation with a magical deer,Steam,0.99,45
a liminal place remastered,Steam,0.99,45
abandon02,Steam,0.99,45
angel droid,Steam,0.99,45
animal war,Steam,0.99,45
another hole to seduce a married woman,Steam,0.99,23
aster force,Steam,0.99,45
ball bounce maze,Steam,0.99,45
banana co.,Steam,0.99,45
battlegrounds2d.io,Steam,0.99,45
battlemage training,Steam,0.99,45
blind love,Steam,0.99,45
blocknator,Steam,0.99,45
brick breaker infinity,Steam,0.99,45
card throw vr,Steam,0.99,45
coronaviruses,Steam,0.99,45
craken,Steam,0.99,45
cyberpigeon,Steam,0.99,45
domum,Steam,0.99,45
don't drop luggage! - 荷物を落とすな！ -,Steam,0.99,45
don't touch the walls,Steam,0.99,45
dr. tacocat,Steam,0.99,45
dracula vs the ninja on the moon,Steam,0.99,45
dungeon solver,Steam,0.99,45
ecchi cards,Steam,0.99,45
evil spirits,Steam,0.99,45
exo-adventures,Steam,0.99,45
feesh,Steam,0.99,45
flappy galaxy,Steam,0.99,45
fox leap,Steam,0.99,23
ftd2,Steam,0.99,45
galacatraz: eject equip escape,Steam,0.99,45
gallery in a box,Steam,0.99,45
geometry rocket,Steam,0.99,45
gob,Steam,0.99,45
gorilla unko,Steam,0.99,45
hamster daily,Steam,0.99,45
hedgehot - battle strike,Steam,0.99,4
hentai gothic girl,Steam,0.99,45
hot dodge!,Steam,0.99,45
hunt the lights,Steam,0.99,45
it mimics,Steam,0.99,45
josie's tank,Steam,0.99,45
just bat (vr cricket),Steam,0.99,45
just catch fireballs,Steam,0.99,23
life combinations,Steam,0.99,45
medieval steve,Steam,0.99,45
naturalealia: forest determination,Steam,0.99,45
nonstop,Steam,0.99,45
official wicked vixen silicone scramble,Steam,0.99,45
oneness,Steam,0.99,45
orion,Steam,0.99,45
pandasg,Steam,0.99,45
perilous skies,Steam,0.99,23
phantasy star iii: generations of doom,Steam,0.99,6
poly mole,Steam,0.99,45
ponk's jam,Steam,0.99,45
punch jump,Steam,0.99,45
put in bad,Steam,0.99,45
run jump die repeat,Steam,0.99,45
running tadpoles,Steam,0.99,45
samsara(윤회),Steam,0.99,45
slay the zone,Steam,0.99,45
snake treasure chest,Steam,0.99,45
spaceshot,Steam,0.99,45
spot the oddity,Steam,0.99,45
spunner,Steam,0.99,45
street level: windows edition,Steam,0.99,45
super minesweeper attack,Steam,0.99,45
survirus,Steam,0.99,45
tales of a rabbit: the story of willie hop,Steam,0.99,45
tartaron,Steam,0.99,45
the adventures of clive mcmulligan on planet zeta four,Steam,0.99,45
the archer: dead hunt,Steam,0.99,45
the cabin,Steam,0.99,45
thunder chase,Steam,0.99,45
time travel trainer,Steam,0.99,45
tunnel bird,Steam,0.99,45
unknown pain: hardcore,Steam,0.99,45
y.e.t.i,Steam,0.99,45
zombie deathrace feeding frenzy,Steam,0.99,45
zorromoro,Steam,0.99,45
堕星之乱,Steam,0.99,45
如果还有明天 if i still had tomorrow,Steam,0.99,45
碧海潮生怀旧版,Steam,0.99,45
荒漠求生,Steam,0.99,45
2 minutes to die,Steam,0.99,23
sword of vermilion™,Steam,0.99,6
8bit arena,Steam,0.99,45
aether drift,Steam,0.99,45
bethany's talishop,Steam,0.99,45
bomb escape,Steam,0.99,45
botology,Steam,0.99,45
craftsman,Steam,0.99,45
cute war：zero 萌系战争：零,Steam,0.99,45
deck remover,Steam,0.99,45
difficult platformer game,Steam,0.99,45
domino fit,Steam,0.99,45
elis in winterland,Steam,0.99,45
epθch,Steam,0.99,45
fish heads,Steam,0.99,45
glaive,Steam,0.99,45
golden axe™,Steam,0.99,6
handy,Steam,0.99,45
inside the memories,Steam,0.99,45
kaja：追光者与秘境制造,Steam,0.99,45
kazakh 'jack,Steam,0.99,45
keep balance vr,Steam,0.99,45
keeplanet,Steam,0.99,45
khufu's delivery service,Steam,0.99,45
kill the santa,Steam,0.99,45
labirinto 2,Steam,0.99,45
lamp man down,Steam,0.99,45
lost in time,Steam,0.99,45
love love love,Steam,0.99,45
lucky night: poker games,Steam,0.99,45
marshmallow tank,Steam,0.99,45
navigation bar,Steam,0.99,45
one hell of a trip,Steam,0.99,45
osseous and swordy,Steam,0.99,45
outbreak story,Steam,0.99,45
pilapa boom,Steam,0.99,45
plan z chapter 1,Steam,0.99,45
plugmax,Steam,0.99,45
raindancer,Steam,0.99,45
reaktorhallen r1 - zombie shooter,Steam,0.99,45
recycler's terminal,Steam,0.99,45
slimexplosion,Steam,0.99,23
sokomelody,Steam,0.99,45
sol-hel,Steam,0.99,45
sunset mall,Steam,0.99,45
swapper tiles,Steam,0.99,45
syko swinger,Steam,0.99,45
tavern of empire,Steam,0.99,45
the doll,Steam,0.99,45
the man in the cape: special edition,Steam,0.99,45
time to parkour,Steam,0.99,45
tiny touring cars,Steam,0.99,45
turgul: rapid fighting,Steam,0.99,45
ultimagus,Steam,0.99,45
vagrant fury,Steam,0.99,45
virtual soldiers,Steam,0.99,45
virus,Steam,0.99,45
wager,Steam,0.99,45
war card game_uvr,Steam,0.99,45
whirlygig,Steam,0.99,45
willie's haunted hayride,Steam,0.99,45
wordbed,Steam,0.99,45
zema,Steam,0.99,45
周松传,Steam,0.99,45
我感染hiv了吗,Steam,0.99,45
黄河大合唱 song of yellow river,Steam,0.99,45
a slime and a civil war,Steam,0.99,45
aria dating simulator,Steam,0.99,45
battle part,Steam,0.99,45
bbosong,Steam,0.99,45
bears in tanks,Steam,0.99,45
bird pro skater,Steam,0.99,45
bloody glimpse,Steam,0.99,45
bubble bounce,Steam,0.99,45
bullet chase,Steam,0.99,45
burning brick breaker,Steam,0.99,45
cast,Steam,0.99,45
city escaper,Steam,0.99,45
construct pro,Steam,0.99,45
creatio ex nihilo: aition,Steam,0.99,45
dark raider,Steam,0.99,45
defender of kuiper belt,Steam,0.99,45
destroy the world,Steam,0.99,45
disposable heroes,Steam,0.99,45
don't hate me,Steam,0.99,45
easychemistrylab,Steam,0.99,45
escape the manor,Steam,0.99,45
eye of plunder,Steam,0.99,45
far from orbit,Steam,0.99,45
fear of nightmares: madness descent,Steam,0.99,45
find-life ep1,Steam,0.99,45
flippee ball,Steam,0.99,45
gaben: the final decision,Steam,0.99,45
gateball vr,Steam,0.99,45
gear city against chaos,Steam,0.99,45
goofy man,Steam,0.99,45
haul asteroid,Steam,0.99,45
heart and axe,Steam,0.99,45
higher,Steam,0.99,45
highway to the moon,Steam,0.99,45
holiday time,Steam,0.99,45
hunter nightmare,Steam,0.99,45
i was wrong,Steam,0.99,45
ifsolitaire,Steam,0.99,45
illusoria,Steam,0.99,45
jack troubles,Steam,0.99,45
jump ball,Steam,0.99,45
kaleido chaos,Steam,0.99,45
left dex,Steam,0.99,45
let's make... sports,Steam,0.99,45
lone pirate vr,Steam,0.99,38
mariner accident,Steam,0.99,45
maverick,Steam,0.99,45
megacraft hotspot royale,Steam,0.99,45
metal assault,Steam,0.99,45
mine from here,Steam,0.99,45
moon bullet,Steam,0.99,45
neon cat tickler,Steam,0.99,45
now testing: 407,Steam,0.99,45
paradise tomb,Steam,0.99,45
plague of days,Steam,0.99,45
play room 0g,Steam,0.99,45
pooper scooper,Steam,0.99,45
popyalive,Steam,0.99,23
ramen oil simulator,Steam,0.99,45
realms vr,Steam,0.99,45
red rage,Steam,0.99,45
redshift vr,Steam,0.99,45
riot at world,Steam,0.99,45
roasttogether,Steam,0.99,45
run from the hunt,Steam,0.99,45
shudder,Steam,0.99,45
simple boxing drills vr,Steam,0.99,45
six cabins in serpent ridge national forest,Steam,0.99,45
skeleton king,Steam,0.99,45
space sergeants,Steam,0.99,45
sqvishy,Steam,0.99,45
star-pit starship,Steam,0.99,45
stranded shootout,Steam,0.99,45
super beast activation,Steam,0.99,45
super boxman ultra,Steam,0.99,45
survive together,Steam,0.99,45
survivor island,Steam,0.99,45
tanks boom boom,Steam,0.99,45
tap-tap adventure,Steam,0.99,45
the amazing t.k's suburban nightmares,Steam,0.99,45
the balloonist: beyond the clouds.,Steam,0.99,45
the dis-united states of america,Steam,0.99,28
the short story of a drifting labyrinth,Steam,0.99,45
they are hundreds,Steam,0.99,45
undead zombies,Steam,0.99,45
unrest indigo,Steam,0.99,45
very easy match3 game,Steam,0.99,45
void explorer,Steam,0.99,45
wasted pizza,Steam,0.99,45
world enduro rally,Steam,0.99,45
xendless,Steam,0.99,45
your way,Steam,0.99,45
亡命尸潮惊魂夜 escape zombies at night,Steam,0.99,45
坦克猎手2,Steam,0.99,45
败家仔 last wish,Steam,0.99,45
"""draw a card"" -simulator",Steam,0.99,45
absolutely nothing,Steam,0.99,45
alpha trashman antoine,Steam,0.99,23
b.c.e.,Steam,0.99,45
bunker's shadow,Steam,0.99,45
card escape: plane crash,Steam,0.99,45
carnival vr orientation,Steam,0.99,45
color buster!,Steam,0.99,45
cupid's palace,Steam,0.99,45
deadsiege,Steam,0.99,45
death cube,Steam,0.99,45
destruction  paper,Steam,0.99,45
dream jump adventure,Steam,0.99,45
elf shield,Steam,0.99,45
escape from eternity,Steam,0.99,45
eternal samurai,Steam,0.99,45
eves drop,Steam,0.99,45
fantasy temptations,Steam,0.99,45
fatiao发条：自动化工具,Steam,0.99,45
fireboy & watergirl: elements,Steam,0.99,45
fisherones,Steam,0.99,45
flickermaze,Steam,0.99,45
galsad - galactic salvage and disposal,Steam,0.99,45
gamepad massage,Steam,0.99,45
gengu survival,Steam,0.99,45
hentai netwalk,Steam,0.99,45
imprisoned light,Steam,0.99,45
invisible man,Steam,0.99,45
just take your left,Steam,0.99,45
killbot,Steam,0.99,45
labirinto,Steam,0.99,45
lonely arts,Steam,0.99,45
m.i.n.d.,Steam,0.99,45
mistero a villa milaflora,Steam,0.99,45
monowars: red zone,Steam,0.99,45
mr rabbit's memory game,Steam,0.99,45
